sentence,sentiment,polarity,subjectivity
"Our budget provides more than $700 million over the next 10 years for a Federal compassion capital fund, with a focused and noble mission, to provide a mentor to the more than one million children with a parent in prison and to support other local efforts to fight illiteracy, teen pregnancy, drug addiction, and other difficult problems.","Sentiment(polarity=0.09444444444444446, subjectivity=0.40555555555555556)",0.09444444444444446,0.4055555555555556
With us tonight is the mayor of Philadelphia.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Please help me welcome Mayor John Street.,"Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.9
[Applause] Mayor Street has encouraged faith-based and community organizations to make a significant difference in Philadelphia.,"Sentiment(polarity=0.375, subjectivity=0.875)",0.375,0.875
He's invited me to his city this summer to see compassionate action.,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
I'm personally aware of just how effective the mayor is.,"Sentiment(polarity=0.425, subjectivity=0.525)",0.425,0.525
Mayor Street's a Democrat.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Let the record show, I lost his city�big time.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But some things are bigger than politics.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"So I look forward to coming to your city, to see your faith-based programs in action.","Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
"As Government promotes compassion, it also must promote justice.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Too many of our citizens have cause to doubt our Nation's justice when the law points a finger of suspicion at groups instead of individuals.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
All our citizens are created equal and must be treated equally.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
"Earlier today I asked John Ashcroft, the Attorney General, to develop specific recommendations to end racial profiling.","Sentiment(polarity=0.016666666666666673, subjectivity=0.375)",0.016666666666666673,0.375
"It's wrong, and we will end it in America.","Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9
"In so doing, we will not hinder the work of our Nation's brave police officers.","Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0
"They protect us every day, often at great risk.","Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
"But by stopping the abuses of a few, we will add to the public confidence our police officers earn and deserve.","Sentiment(polarity=-0.1, subjectivity=0.08333333333333334)",-0.1,0.08333333333333334
My budget has funded a responsible increase in our ongoing operations.,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55
It has funded our Nation's important priorities.,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0
It has protected Social Security and Medicare.,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
And our surpluses are big enough that there is still money left over.,"Sentiment(polarity=0.0, subjectivity=0.19999999999999998)",0.0,0.2
Many of you have talked about the need to pay down our national debt.,"Sentiment(polarity=0.17222222222222222, subjectivity=0.3944444444444445)",0.17222222222222222,0.3944444444444445
"I listened, and I agree.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We owe it to our children and grandchildren to act now, and I hope you will join me to pay down $2 trillion in debt during the next 10 years.","Sentiment(polarity=-0.07777777777777779, subjectivity=0.14444444444444446)",-0.07777777777777779,0.14444444444444446
"At the end of those 10 years, we will have paid down all the debt that is available to retire.","Sentiment(polarity=0.12222222222222222, subjectivity=0.34444444444444444)",0.12222222222222222,0.34444444444444444
"That is more debt, repaid more quickly than has ever been repaid by any nation at any time in history.","Sentiment(polarity=0.4444444444444444, subjectivity=0.5)",0.4444444444444444,0.5
"We should also prepare for the unexpected, for the uncertainties of the future.","Sentiment(polarity=0.05, subjectivity=0.5625)",0.05,0.5625
"We should approach our Nation's budget as any prudent family would, with a contingency fund for emergencies or additional spending needs.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For example, after a strategic review, we may need to increase defense spending.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We may need to increase spending for our farmers or additional money to reform Medicare.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And so, my budget sets aside almost a trillion dollars over 10 years for additional needs.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
That is one trillion additional reasons you can feel comfortable supporting this budget.,"Sentiment(polarity=0.325, subjectivity=0.525)",0.325,0.525
We have increased our budget at a responsible 4 percent.,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55
We have funded our priorities.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We paid down all the available debt.,"Sentiment(polarity=0.12222222222222222, subjectivity=0.34444444444444444)",0.12222222222222222,0.34444444444444444
We have prepared for contingencies.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And we still have money left over.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Yogi Berra once said, ""When you come to a fork in the road, take it.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"[Laughter] Now, we come to a fork in the road; we have two choices.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Even though we have already met our needs, we could spend the money on more and bigger Government.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
That's the road our Nation has traveled in recent years.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
Last year Government spending shot up 8 percent.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"That's far more than our economy grew, far more than personal income grew, and far more than the rate of inflation.","Sentiment(polarity=0.2571428571428572, subjectivity=0.6857142857142857)",0.2571428571428572,0.6857142857142857
"If you continue on that road, you will spend the surplus and have to dip into Social Security to pay other bills.","Sentiment(polarity=-0.04583333333333334, subjectivity=0.22083333333333333)",-0.04583333333333334,0.22083333333333333
"Unrestrained Government spending is a dangerous road to deficits, so we must take a different path.","Sentiment(polarity=-0.3, subjectivity=0.75)",-0.3,0.75
The other choice is to let the American people spend their own money to meet their own needs.,"Sentiment(polarity=0.26875, subjectivity=0.59375)",0.26875,0.59375
I hope you will join me in standing firmly on the side of the people.,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4
"You see, the growing surplus exists because taxes are too high and Government is charging more than it needs.","Sentiment(polarity=0.33, subjectivity=0.52)",0.33,0.52
"The people of America have been overcharged, and on their behalf, I am here asking for a refund.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Some say my tax plan is too big.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
Others say it's too small.,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4
I respectfully disagree.,"Sentiment(polarity=0.5, subjectivity=0.7)",0.5,0.7
[Laughter] This plan is just right.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
I didn't throw darts at a board to come up with a number for tax relief.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I didn't take a poll or develop an arbitrary formula that might sound good.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5333333333333333)",0.3333333333333333,0.5333333333333333
I looked at problems in the Tax Code and calculated the cost to fix them.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"A tax rate of 15 percent is too high for those who earn low wages, so we must lower the rate to 10 percent.","Sentiment(polarity=0.08, subjectivity=0.41999999999999993)",0.08,0.4199999999999999
"No one should pay more than a third of the money they earn in Federal income taxes, so we lowered the top rate to 33 percent.","Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333
"This reform will be welcome relief for America's small businesses, which often pay taxes at the highest rate.","Sentiment(polarity=0.275, subjectivity=0.65)",0.275,0.65
And help for small business means jobs for Americans.,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4
"We simplified the Tax Code by reducing the number of tax rates from the current five rates to four lower ones, 10 percent, 15, 25, and 33 percent.","Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4
"In my plan, no one is targeted in or targeted out.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Everyone who pays income taxes will get relief.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Our Government should not tax and, thereby, discourage marriage, so we reduced the marriage penalty.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I want to help families rear and support their children, so we doubled the child credit to $1,000 per child.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It's not fair to tax the same earnings twice�once when you earn them, and again when you die�so we must repeal the death tax.","Sentiment(polarity=-0.175, subjectivity=0.5125)",-0.175,0.5125
These changes add up to significant help.,"Sentiment(polarity=0.375, subjectivity=0.875)",0.375,0.875
"A typical family with two children will save $1,600 a year on their Federal income taxes.","Sentiment(polarity=-0.16666666666666666, subjectivity=0.5)",-0.16666666666666666,0.5
"Now, $1,600 may not sound like a lot to some, but it means a lot to many families: $1,600 buys gas for two cars for an entire year; it pays tuition for a year at a community college; it pays the average family grocery bill for 3 months.","Sentiment(polarity=0.0375, subjectivity=0.48124999999999996)",0.0375,0.48125
That's real money.,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004
"With us tonight, representing many American families, are Steven and Josefina Ramos.","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
"They are from Pennsylvania, but they could be from any one of your districts.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Steven is the network administrator for a school district.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Josefina is a Spanish teacher at a charter school.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And they have a 2-year-old daughter.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Steven and Josefina tell me they pay almost $8,000 a year in Federal income taxes.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My plan will save them more than $2,000.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Let me tell you what Steven says: ""Two thousand dollars a year means a lot to my family.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If we had this money, it would help us reach our goal of paying off our personal debt in 2 years' time.""","Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3
"After that, Steven and Josefina want to start saving for Lianna's college education.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My attitude is, Government should never stand in the way of families achieving their dreams.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And as we debate this issue, always remember, the surplus is not the Government's money; the surplus is the people's money.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For lower income families, my tax plan restores basic fairness.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"Right now, complicated tax rules punish hard work.","Sentiment(polarity=-0.16865079365079363, subjectivity=0.6924603174603173)",-0.16865079365079366,0.6924603174603173
"A waitress supporting two children on $25,000 a year can lose nearly half of every additional dollar she earns above the $25,000.","Sentiment(polarity=0.02777777777777778, subjectivity=0.1722222222222222)",0.02777777777777778,0.1722222222222222
"Her overtime, her hardest hours, are taxed at nearly 50 percent.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"This sends a terrible message: ""You'll never get ahead.""","Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
But America's message must be different.,"Sentiment(polarity=0.0, subjectivity=0.6)",0.0,0.6
"We must honor hard work, never punish it.","Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666
"With tax relief, overtime will no longer be over-taxed-time for the waitress.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
People with the smallest incomes will get the highest percentage of reductions.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And millions of additional American families will be removed from the income tax rolls entirely.,"Sentiment(polarity=0.0, subjectivity=0.3125)",0.0,0.3125
"Tax relief is right, and tax relief is urgent.","Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
The long economic expansion that began almost 10 years ago is faltering.,"Sentiment(polarity=0.07500000000000001, subjectivity=0.30000000000000004)",0.07500000000000001,0.30000000000000004
"Lower interest rates will eventually help, but we cannot assume they will do the job all by themselves.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Forty years ago, and then 20 years ago, two Presidents, one Democrat, one Republican, John F. Kennedy and Ronald Reagan, advocated tax cuts to, in President Kennedy's words, ""get this country moving again.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They knew then what we must do now.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"To create economic growth and opportunity, we must put money back into the hands of the people who buy goods and create jobs.","Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
We must act quickly.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.3333333333333333,0.5
The Chairman of the Federal Reserve has testified before Congress that tax cuts often come too late to stimulate economic recovery.,"Sentiment(polarity=-0.04999999999999999, subjectivity=0.4)",-0.04999999999999999,0.4
So I want to work with you to give our economy an important jump-start by making tax relief retroactive.,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0
We must act now because it is the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
We must also act now because we have other things to do.,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
"We must show courage to confront and resolve tough challenges, to restructure our Nation's defenses, to meet our growing need for energy, and to reform Medicare and Social Security.","Sentiment(polarity=-0.17777777777777778, subjectivity=0.45)",-0.17777777777777778,0.45
America has a window of opportunity to extend and secure our present peace by promoting a distinctly American internationalism.,"Sentiment(polarity=0.13333333333333333, subjectivity=0.19999999999999998)",0.13333333333333333,0.2
We will work with our allies and friends to be a force for good and a champion of freedom.,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
"We will work for free markets, free trade, and freedom from oppression.","Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8
Nations making progress toward freedom will find America is their friend.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We will promote our values.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We will promote the peace, and we need a strong military to keep the peace.","Sentiment(polarity=0.16666666666666663, subjectivity=0.41666666666666663)",0.16666666666666666,0.4166666666666666
But our military was shaped to confront the challenges of the past.,"Sentiment(polarity=-0.175, subjectivity=0.175)",-0.175,0.175
So I've asked the Secretary of Defense to review America's Armed Forces and prepare to transform them to meet emerging threats.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
My budget makes a downpayment on the research and development that will be required.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Yet, in our broader transformation effort, we must put strategy first, then spending.","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
"Our defense vision will drive our defense budget, not the other way around.","Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
"Our Nation also needs a clear strategy to confront the threats of the 21st century, threats that are more widespread and less certain.","Sentiment(polarity=0.12952380952380954, subjectivity=0.30428571428571427)",0.12952380952380954,0.3042857142857143
They range from terrorists who threaten with bombs to tyrants in rogue nations intent upon developing weapons of mass destruction.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"To protect our own people, our allies, and friends, we must develop and we must deploy effective missile defenses.","Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9
"And as we transform our military, we can discard cold war relics and reduce our own nuclear forces to reflect today's needs.","Sentiment(polarity=-0.033333333333333326, subjectivity=0.7000000000000001)",-0.033333333333333326,0.7000000000000001
A strong America is the world's best hope for peace and freedom.,"Sentiment(polarity=0.7166666666666667, subjectivity=0.5166666666666666)",0.7166666666666667,0.5166666666666666
Yet the cause of freedom rests on more than our ability to defend ourselves and our allies.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Freedom is exported every day, as we ship goods and products that improve the lives of millions of people.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Free trade brings greater political and personal freedom.,"Sentiment(polarity=0.225, subjectivity=0.42500000000000004)",0.225,0.425
Each of the previous five Presidents has had the ability to negotiate far-reaching trade agreements.,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666
Tonight I ask you to give me the strong hand of Presidential trade promotion authority and to do so quickly.,"Sentiment(polarity=0.3833333333333333, subjectivity=0.6166666666666667)",0.3833333333333333,0.6166666666666667
"As we meet tonight, many citizens are struggling with the high cost of energy.","Sentiment(polarity=0.33, subjectivity=0.52)",0.33,0.52
We have a serious energy problem that demands a national energy policy.,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666)",-0.3333333333333333,0.6666666666666666
The West is confronting a major energy shortage that has resulted in high prices and uncertainty.,"Sentiment(polarity=0.11125, subjectivity=0.52)",0.11125,0.52
"I've asked Federal agencies to work with California officials to help speed construction of new energy sources, and I have directed Vice President Cheney, Commerce Secretary Evans, Energy Secretary Abraham, and other senior members in my administration to develop a national energy policy.","Sentiment(polarity=0.005681818181818177, subjectivity=0.4147727272727273)",0.005681818181818178,0.4147727272727273
Our energy demand outstrips our supply.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We can produce more energy at home while protecting our environment, and we must.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We can produce more electricity to meet demand, and we must.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We can promote alternative energy sources and conservation, and we must.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"America must become more energy independent, and we will.","Sentiment(polarity=0.25, subjectivity=0.3125)",0.25,0.3125
Perhaps the biggest test of our foresight and courage will be reforming Medicare and Social Security.,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
"Medicare's finances are strained, and its coverage is outdated.","Sentiment(polarity=-0.4000000000000001, subjectivity=0.6333333333333334)",-0.4000000000000001,0.6333333333333334
Ninety-nine percent of employer-provided health plans offer some form of prescription drug coverage.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Medicare does not.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The framework for reform has been developed by Senators Frist and Breaux and Congressman Thomas, and now is the time to act.","Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3
"Medicare must be modernized, and we must make sure that every senior on Medicare can choose a health care plan that offers prescription drugs.","Sentiment(polarity=0.3, subjectivity=0.4444444444444444)",0.3,0.4444444444444444
"Seven years from now, the baby boom generation will begin to claim Social Security benefits.","Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
Every one in this Chamber knows that Social Security is not prepared to fully fund their retirement.,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
And we only have a couple of years to get prepared.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"Without reform, this country will one day awaken to a stark choice: Either a drastic rise in payroll taxes or a radical cut in retirement benefits.","Sentiment(polarity=-0.2, subjectivity=0.6)",-0.2,0.6
There is a better way.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
This spring I will form a Presidential commission to reform Social Security.,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
The commission will make its recommendations by next fall.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Reform should be based on these principles: It must preserve the benefits of all current retirees and those nearing retirement; it must return Social Security to sound financial footing; and it must offer personal savings accounts to younger workers who want them.,"Sentiment(polarity=0.07222222222222223, subjectivity=0.19444444444444445)",0.07222222222222223,0.19444444444444445
Social Security now offers workers a return of less than 2 percent on the money they pay into the system.,"Sentiment(polarity=-0.011111111111111108, subjectivity=0.044444444444444446)",-0.011111111111111108,0.04444444444444445
"To save the system, we must increase that by allowing younger workers to make safe, sound investments that yield a higher rate of return.","Sentiment(polarity=0.2875, subjectivity=0.35)",0.2875,0.35
"Ownership, access to wealth, and independence should not be the privilege of the few.","Sentiment(polarity=-0.2, subjectivity=0.1)",-0.2,0.1
"They are the hope of every American, and we must make them the foundation of Social Security.","Sentiment(polarity=0.016666666666666666, subjectivity=0.03333333333333333)",0.016666666666666666,0.03333333333333333
"By confronting the tough challenge of reform, by being responsible with our budget, we can earn the trust of the American people.","Sentiment(polarity=-0.06296296296296296, subjectivity=0.4611111111111111)",-0.06296296296296296,0.4611111111111111
And we can add to that trust by enacting fair and balanced election and campaign reforms.,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
The agenda I have set before you tonight is worthy of a great nation.,"Sentiment(polarity=0.5666666666666667, subjectivity=0.875)",0.5666666666666667,0.875
America is a nation at peace but not a nation at rest.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Much has been given to us, and much is expected.","Sentiment(polarity=0.05, subjectivity=0.30000000000000004)",0.05,0.30000000000000004
Let us agree to bridge old divides.,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2
But let us also agree that our good will must be dedicated to great goals.,"Sentiment(polarity=0.75, subjectivity=0.675)",0.75,0.675
Bipartisanship is more than minding our manners; it is doing our duty.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
No one can speak in this Capitol and not be awed by its history.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"At so many turning points, debates in these chambers have reflected the collected or divided conscience of our country.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"And when we walk through Statuary Hall and see those men and women of marble, we're reminded of their courage and achievement.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Yet America's purpose is never found only in statues or history.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
America's purpose always stands before us.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Our generation must show courage in a time of blessing, as our Nation has always shown in times of crisis.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And our courage, issue by issue, can gather to greatness and serve our country.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
This is the privilege and responsibility we share.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And if we work together, we can prove that public service is noble.","Sentiment(polarity=0.3, subjectivity=0.48333333333333334)",0.3,0.4833333333333333
We all came here for a reason.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We all have things we want to accomplish and promises to keep.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Juntos podemos�together we can.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We can make Americans proud of their Government.,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0
"Together we can share in the credit of making our country more prosperous and generous and just and earn from our conscience and from our fellow citizens the highest possible praise: Well done, good and faithful servants.","Sentiment(polarity=0.39999999999999997, subjectivity=0.7000000000000001)",0.4,0.7000000000000001
Thank you all.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Good night, and God bless.","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
"
Mr. Speaker, Vice President Cheney, Members of Congress, distinguished citizens and fellow citizens: Every year, by law and by custom, we meet here to consider the state of the Union.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This year, we gather in this Chamber deeply aware of decisive days that lie ahead.","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
You and I serve our country in a time of great consequence.,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
"During this session of Congress, we have the duty to reform domestic programs vital to our country.","Sentiment(polarity=0.05, subjectivity=0.25)",0.05,0.25
We have the opportunity to save millions of lives abroad from a terrible disease.,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
"We will work for a prosperity that is broadly shared, and we will answer every danger and every enemy that threatens the American people.","Sentiment(polarity=0.03125, subjectivity=0.15625)",0.03125,0.15625
"In all these days of promise and days of reckoning, we can be confident.","Sentiment(polarity=0.5, subjectivity=0.8333333333333334)",0.5,0.8333333333333334
"In a whirlwind of change and hope and peril, our faith is sure; our resolve is firm; and our Union is strong.","Sentiment(polarity=0.24444444444444444, subjectivity=0.674074074074074)",0.24444444444444444,0.674074074074074
This country has many challenges.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We will not deny, we will not ignore, we will not pass along our problems to other Congresses, to other Presidents, and other generations.","Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
We will confront them with focus and clarity and courage.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"During the last 2 years, we have seen what can be accomplished when we work together.","Sentiment(polarity=0.1, subjectivity=0.2833333333333333)",0.1,0.2833333333333333
"To lift the standards of our public schools, we achieved historic education reform, which must now be carried out in every school and in every classroom so that every child in America can read and learn and succeed in life.","Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333
"To protect our country, we reorganized our Government and created the Department of Homeland Security, which is mobilizing against the threats of a new era.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"To bring our economy out of recession, we delivered the largest tax relief in a generation.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"To insist on integrity in American business, we passed tough reforms, and we are holding corporate criminals to account.","Sentiment(polarity=-0.12962962962962962, subjectivity=0.2777777777777778)",-0.12962962962962962,0.2777777777777778
Some might call this a good record.,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
I call it a good start.,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
Tonight I ask the House and the Senate to join me in the next bold steps to serve our fellow citizens.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333
Our first goal is clear: We must have an economy that grows fast enough to employ every man and woman who seeks a job.,"Sentiment(polarity=0.1375, subjectivity=0.4541666666666666)",0.1375,0.4541666666666666
"After recession, terrorist attacks, corporate scandals, and stock market declines, our economy is recovering.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Yet, it's not growing fast enough or strongly enough.","Sentiment(polarity=0.06666666666666667, subjectivity=0.5333333333333333)",0.06666666666666668,0.5333333333333333
"With unemployment rising, our Nation needs more small businesses to open, more companies to invest and expand, more employers to put up the sign that says ""Help Wanted.""","Sentiment(polarity=0.25, subjectivity=0.48)",0.25,0.48
Jobs are created when the economy grows.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The economy grows when Americans have more money to spend and invest, and the best and fairest way to make sure Americans have that money is not to tax it away in the first place.","Sentiment(polarity=0.5625, subjectivity=0.5055555555555555)",0.5625,0.5055555555555555
I am proposing that all the income-tax reductions set for 2004 and 2006 be made permanent and effective this year.,"Sentiment(polarity=0.6, subjectivity=0.8)",0.6,0.8
"And under my plan, as soon as I've signed the bill, this extra money will start showing up in workers' paychecks.","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"Instead of gradually reducing the marriage penalty, we should do it now.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Instead of slowly raising the child credit to $1,000, we should send the checks to American families now.","Sentiment(polarity=-0.15000000000000002, subjectivity=0.19999999999999998)",-0.15000000000000002,0.2
"The tax relief is for everyone who pays income taxes, and it will help our economy immediately.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Ninety-two million Americans will keep, this year, an average of almost $1,100 more of their own money.","Sentiment(polarity=0.31666666666666665, subjectivity=0.6333333333333333)",0.31666666666666665,0.6333333333333333
"A family of four with an income of $40,000 would see their Federal income taxes fall from $1,178 to $45 per year.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
